t_s,f_all,f_nostatic,f_avatar,f_moving,f_moving_reassigned,f_moving_augmented
10.7014028056112,0.0137572789378546,0.0130036767029831,0.012658145080127,0.0125021255504986,0.0131655377759956,0.0129890158652152
10.8216432865731,0.0139309022346987,0.0131710024209653,0.0128385845447718,0.0126781600632561,0.0133383778136257,0.0131577969686327
10.9418837675351,0.0141047095521792,0.0133384432812276,0.0130190176272014,0.0128545325375344,0.0135115676877872,0.0133266197264596
11.062124248497,0.0142784628985734,0.0135059531584226,0.0131994943490411,0.013031235404309,0.0136849665912025,0.013495347894731
11.1823647294589,0.0144521632478533,0.0136733906627718,0.0133797113829332,0.0132081590214462,0.0138585718695346,0.0136640397957365
11.3026052104208,0.0146256926922158,0.0138407414075078,0.0135597548204792,0.0133851872442398,0.0140321977643102,0.0138325239892886
11.4228456913828,0.014798986568968,0.0140079317834081,0.0137395943618985,0.0135623161928289,0.0142058343083784,0.0140008311034631
11.5430861723447,0.0149718648537656,0.0141747825417481,0.0139189697953664,0.0137394266300741,0.0143794079480693,0.0141687917241728
11.6633266533066,0.0151442965277007,0.014341315365851,0.0140979262228757,0.0139163722485011,0.0145529114804695,0.0143363652775822
11.7835671342685,0.0153161860354281,0.0145074145819773,0.0142762644229157,0.0140931436538254,0.0147261999243977,0.0145034448702594
11.9038076152305,0.0154874461858975,0.0146729401576816,0.0144539806225998,0.0142697359919929,0.0148990917435567,0.0146700228391392
12.0240480961924,0.0156581131669206,0.0148378793950008,0.0146311385293622,0.0144460863029928,0.0150716659056219,0.0148359033496107
12.1442885771543,0.0158278296903775,0.0150022245175685,0.0148074408027144,0.0146218940262941,0.0152437195017284,0.0150011708609093
12.2645290581162,0.0159967109659984,0.0151659148011487,0.0149830973046227,0.0147972915446272,0.0154152648318637,0.0151658684423387
12.3847695390782,0.0161645792787369,0.0153286698816082,0.0151577080848887,0.0149720381205018,0.0155863001400762,0.0153295391895989
12.5050100200401,0.0163313208952996,0.0154906111223543,0.0153313852215883,0.0151461886190659,0.0157566463452405,0.0154923970693473
12.625250501002,0.0164969954007798,0.0156515153277301,0.0155040684676567,0.0153197509769325,0.0159261946075108,0.0156543145835117
12.7454909819639,0.0166614719389868,0.0158114336165001,0.0156756940550025,0.0154925523541309,0.0160948235503958,0.0158151644906447
12.8657314629259,0.0168246688344661,0.0159704110763013,0.0158460126850124,0.0156644929696139,0.016262629377494,0.0159750112179969
12.9859719438878,0.0169863877408521,0.0161282210177623,0.016015045151578,0.0158354609734871,0.0164295126407134,0.0161338067850236
13.1062124248497,0.0171466082782184,0.0162848067261993,0.0161828243326781,0.016005568643921,0.0165952585912162,0.0162914610854455
13.2264529058116,0.0173054085543152,0.0164400683437778,0.0163492507965579,0.0161746922140148,0.0167598634496893,0.0164477843768321
13.3466933867735,0.0174626051362712,0.0165941145681995,0.0165142630183915,0.0163427333601253,0.016923137627923,0.016602785994801
13.4669338677355,0.0176181919149504,0.0167468703976858,0.0166778608375131,0.0165096004430828,0.0170851492747789,0.0167566182513275
13.5871743486974,0.0177718566679221,0.0168981877692804,0.0168399513768445,0.0166751494182752,0.0172457908770359,0.016909008865977
13.7074148296593,0.0179237055466464,0.0170480195960756,0.0170004384795258,0.016839541386601,0.0174049624959405,0.0170600807713793
13.8276553106212,0.0180738064865872,0.0171962407792419,0.0171593705425699,0.0170025447233084,0.0175627378515909,0.0172095118602392
13.9478957915832,0.0182218590800798,0.0173430099678271,0.0173165678011586,0.0171641429368314,0.0177189898057084,0.0173573616348367
14.0681362725451,0.0183679563219637,0.0174881230440414,0.0174721729403566,0.0173244654804224,0.0178735196602423,0.0175038253642595
14.188376753507,0.0185121454810907,0.0176315760299571,0.0176260150191489,0.0174832601244075,0.0180263644965761,0.0176485656041022
14.3086172344689,0.0186541708790749,0.0177735010532735,0.0177780526005407,0.0176405486331203,0.0181774669995483,0.0177917482517402
14.4288577154309,0.0187940441682099,0.0179136778124687,0.0179283000007398,0.0177962875447031,0.0183269140105407,0.0179333530791639
14.5490981963928,0.0189318159606162,0.0180521761867841,0.018076774800429,0.0179503632649934,0.0184743831373589,0.0180732846494953
14.6693386773547,0.0190673255849742,0.0181889036989972,0.018223458551819,0.0181029542962295,0.0186199566982877,0.0182113903054924
14.7895791583166,0.0192006985637592,0.0183238028468053,0.0183682345199371,0.0182537783285458,0.0187635504430554,0.0183478395764664
14.9098196392786,0.0193317511327321,0.0184570556402787,0.0185111284850983,0.0184028399510609,0.0189052254305577,0.0184825489118927
15.0300601202405,0.0194605139254447,0.0185884553534172,0.0186522145876993,0.0185502041346524,0.0190448788886967,0.0186155083542468
15.1503006012024,0.0195869363998788,0.0187179865748095,0.0187912109255675,0.0186958858594653,0.0191823988316439,0.018746703823102
15.2705410821643,0.019711092743213,0.0188457013472177,0.0189283145892272,0.0188397983397114,0.0193179262079803,0.018876057837024
15.3907815631263,0.0198328800542456,0.0189716619094585,0.019063472567504,0.0189818773603827,0.0194513730435755,0.0190036285496037
15.5110220440882,0.0199522500785681,0.0190958083870295,0.0191967744884523,0.0191221401816449,0.0195824969077327,0.019129513647135
15.6312625250501,0.0200694737534644,0.019218102192665,0.0193280814481992,0.0192607216539553,0.0197115008487598,0.0192535525499724
